Date,Day,Meal_Type,Dish_Name,Servings,Student_Count,Event_Flag,Vacation_Flag,Total_Eaters
2022-01-16,Sunday,Dinner,Baingan Bharta,440,3369,0,0,2743
2022-01-17,Monday,Breakfast,Dibba Rotti,236,3568,0,0,2024
2022-01-17,Monday,Breakfast,Idli,1368,3568,0,0,2024
2022-01-17,Monday,Breakfast,Aloo Paratha,1871,3568,0,0,2024
2022-01-17,Monday,Breakfast,Cheera Doi,235,3568,0,0,2024
2022-01-17,Monday,Breakfast,Chole Bhature,234,3568,0,0,2024
2022-01-17,Monday,Breakfast,Hando Guri,224,3568,0,0,2024
2022-01-17,Monday,Lunch,Jeera Aloo,1837,3568,0,0,3152
2022-01-17,Monday,Lunch,Chapati,2655,3568,0,0,3152
2022-01-17,Monday,Lunch,Olan,1176,3568,0,0,3152
2022-01-17,Monday,Lunch,Shahi Paneer,777,3568,0,0,3152
2022-01-17,Monday,Lunch,Green Salad,1896,3568,0,0,3152
2022-01-17,Monday,Lunch,Lobiya,1542,3568,0,0,3152
2022-01-17,Monday,Snacks,Dabeli,3697,3568,0,0,2832
2022-01-17,Monday,Dinner,Green Salad,1697,3568,0,0,2956
2022-01-17,Monday,Dinner,Kheer,1261,3568,0,0,2956
2022-01-17,Monday,Dinner,Mishti Chholar Dal,927,3568,0,0,2956
2022-01-17,Monday,Dinner,Kofta,1236,3568,0,0,2956
2022-01-17,Monday,Dinner,Batata Saung,3440,3568,0,0,2956
2022-01-18,Tuesday,Breakfast,Ragi Dosa,146,2977,0,0,1792
2022-01-18,Tuesday,Breakfast,Hando Guri,182,2977,0,0,1792
2022-01-18,Tuesday,Breakfast,Poha,151,2977,0,0,1792
2022-01-18,Tuesday,Breakfast,Thepla,148,2977,0,0,1792
2022-01-18,Tuesday,Breakfast,Akki Rotti,2430,2977,0,0,1792
2022-01-18,Tuesday,Breakfast,Sevai,139,2977,0,0,1792
2022-01-18,Tuesday,Breakfast,Pongal,144,2977,0,0,1792
2022-01-18,Tuesday,Breakfast,Set Dosa,151,2977,0,0,1792
2022-01-18,Tuesday,Lunch,Lauki ke Kofte,324,2977,0,0,2504
2022-01-18,Tuesday,Lunch,Dal Tadka,1980,2977,0,0,2504
2022-01-18,Tuesday,Lunch,Dalithoy,247,2977,0,0,2504
2022-01-18,Tuesday,Lunch,Palak Paneer,2053,2977,0,0,2504
2022-01-18,Tuesday,Lunch,Dal Makhani,244,2977,0,0,2504
2022-01-18,Tuesday,Lunch,Koottu,227,2977,0,0,2504
2022-01-18,Tuesday,Lunch,Paneer Butter Masala,2408,2977,0,0,2504
2022-01-18,Tuesday,Snacks,Rasya Muthia,844,2977,0,0,2243
2022-01-18,Tuesday,Snacks,Farsi Puri,2508,2977,0,0,2243
2022-01-18,Tuesday,Dinner,Khoya Paneer,281,2977,0,0,1917
2022-01-18,Tuesday,Dinner,Mag Dhokli,266,2977,0,0,1917
2022-01-18,Tuesday,Dinner,Dum Aloo,501,2977,0,0,1917
2022-01-18,Tuesday,Dinner,Aloo Shimla Mirch,1502,2977,0,0,1917
2022-01-18,Tuesday,Dinner,Ennai Kathirikkai,496,2977,0,0,1917
2022-01-18,Tuesday,Dinner,Jalfrezi,367,2977,0,0,1917
2022-01-18,Tuesday,Dinner,Lobiya,288,2977,0,0,1917
2022-01-18,Tuesday,Dinner,Kadai Paneer,340,2977,0,0,1917
2022-01-18,Tuesday,Dinner,Lauki ke Kofte,1080,2977,0,0,1917
2022-01-19,Wednesday,Breakfast,Puri Bhaji,176,3927,0,0,2066
2022-01-19,Wednesday,Breakfast,Bora Sawul,522,3927,0,0,2066
2022-01-19,Wednesday,Breakfast,Dosa,2244,3927,0,0,2066
2022-01-19,Wednesday,Breakfast,Rava Idli,169,3927,0,0,2066
2022-01-19,Wednesday,Breakfast,Cheera Doi,366,3927,0,0,2066
2022-01-19,Wednesday,Breakfast,Ragi Dosa,169,3927,0,0,2066
2022-01-19,Wednesday,Breakfast,Sabudana Khichadi,174,3927,0,0,2066
2022-01-19,Wednesday,Breakfast,Pongal,175,3927,0,0,2066
2022-01-19,Wednesday,Lunch,Aloo Tuk,2234,3927,0,0,3258
2022-01-19,Wednesday,Lunch,Theeyal,336,3927,0,0,3258
2022-01-19,Wednesday,Lunch,Dalithoy,885,3927,0,0,3258
2022-01-19,Wednesday,Lunch,Gobhi Matar,705,3927,0,0,3258
2022-01-19,Wednesday,Lunch,Kadhi Pakoda,565,3927,0,0,3258
2022-01-19,Wednesday,Lunch,Lobiya,405,3927,0,0,3258
2022-01-19,Wednesday,Lunch,Pachadi,351,3927,0,0,3258
2022-01-19,Wednesday,Lunch,Aloo Shimla Mirch,2710,3927,0,0,3258
2022-01-19,Wednesday,Snacks,Tea,1601,3927,0,0,2714
2022-01-19,Wednesday,Snacks,Patra,2131,3927,0,0,2714
2022-01-19,Wednesday,Dinner,Chapati,457,3927,0,0,3086
2022-01-19,Wednesday,Dinner,Olan,298,3927,0,0,3086
2022-01-19,Wednesday,Dinner,Dal Tadka,5034,3927,0,0,3086
2022-01-19,Wednesday,Dinner,Aloo Tuk,1238,3927,0,0,3086
2022-01-19,Wednesday,Dinner,Gobhi Matar,349,3927,0,0,3086
2022-01-19,Wednesday,Dinner,Kadai Paneer,321,3927,0,0,3086
2022-01-19,Wednesday,Dinner,Fruit Custard,352,3927,0,0,3086
2022-01-20,Thursday,Breakfast,Dosa,1106,2905,0,0,1680
2022-01-20,Thursday,Breakfast,Wheat Upma,130,2905,0,0,1680
2022-01-20,Thursday,Breakfast,Masala Dosa,148,2905,0,0,1680
2022-01-20,Thursday,Breakfast,Neer Dosa,141,2905,0,0,1680
2022-01-20,Thursday,Breakfast,Hurum,147,2905,0,0,1680
2022-01-20,Thursday,Breakfast,Paratha,138,2905,0,0,1680
2022-01-20,Thursday,Breakfast,Idli,1200,2905,0,0,1680
2022-01-20,Thursday,Breakfast,Dibba Rotti,153,2905,0,0,1680
2022-01-20,Thursday,Lunch,Khoya Paneer,801,2905,0,0,2582
2022-01-20,Thursday,Lunch,Veg Kolhapuri,394,2905,0,0,2582
2022-01-20,Thursday,Lunch,Jeera Rice,917,2905,0,0,2582
2022-01-20,Thursday,Lunch,Curd Rice,1711,2905,0,0,2582
2022-01-20,Thursday,Lunch,Mix Veg Curry,601,2905,0,0,2582
2022-01-20,Thursday,Lunch,Aloo Shimla Mirch,4251,2905,0,0,2582
2022-01-20,Thursday,Snacks,Chakri,2498,2905,0,0,2021
2022-01-20,Thursday,Dinner,Paneer Butter Masala,2244,2905,0,0,1876
2022-01-20,Thursday,Dinner,Shahi Paneer,147,2905,0,0,1876
2022-01-20,Thursday,Dinner,Gatte ki Sabzi,176,2905,0,0,1876
2022-01-20,Thursday,Dinner,Ennai Kathirikkai,171,2905,0,0,1876
2022-01-20,Thursday,Dinner,Palak Paneer,1815,2905,0,0,1876
2022-01-20,Thursday,Dinner,Poriyal,156,2905,0,0,1876
2022-01-20,Thursday,Dinner,Dal Makhani,173,2905,0,0,1876
2022-01-20,Thursday,Dinner,Pachadi,157,2905,0,0,1876
2022-01-21,Friday,Breakfast,Set Dosa,159,3636,0,0,1950
2022-01-21,Friday,Breakfast,Masala Dosa,175,3636,0,0,1950
2022-01-21,Friday,Breakfast,Hando Guri,190,3636,0,0,1950
2022-01-21,Friday,Breakfast,Dibba Rotti,199,3636,0,0,1950
2022-01-21,Friday,Breakfast,Paniyaram,166,3636,0,0,1950
2022-01-21,Friday,Breakfast,Neer Dosa,162,3636,0,0,1950
2022-01-21,Friday,Breakfast,Akki Rotti,2873,3636,0,0,1950
2022-01-21,Friday,Breakfast,Bora Sawul,391,3636,0,0,1950
2022-01-21,Friday,Lunch,Kadhi Pakoda,432,3636,0,0,2965
2022-01-21,Friday,Lunch,Khoya Paneer,367,3636,0,0,2965
2022-01-21,Friday,Lunch,Aloo Shimla Mirch,2152,3636,0,0,2965
2022-01-21,Friday,Lunch,Curd Rice,933,3636,0,0,2965
2022-01-21,Friday,Lunch,Bhindi Masala,1414,3636,0,0,2965
2022-01-21,Friday,Lunch,Pav Bhaji,290,3636,0,0,2965
2022-01-21,Friday,Lunch,Avial,1667,3636,0,0,2965
2022-01-21,Friday,Lunch,Matar Paneer,334,3636,0,0,2965
2022-01-21,Friday,Snacks,Shakarpara,4709,3636,0,0,2687
2022-01-21,Friday,Dinner,Karela Bharta,1970,3636,0,0,2697
2022-01-21,Friday,Dinner,Mag Dhokli,356,3636,0,0,2697
2022-01-21,Friday,Dinner,Kofta,374,3636,0,0,2697
2022-01-21,Friday,Dinner,Aloo Phalliyaan,2264,3636,0,0,2697
2022-01-21,Friday,Dinner,Baingan Bharta,1544,3636,0,0,2697
2022-01-21,Friday,Dinner,Dum Aloo,521,3636,0,0,2697
2022-01-22,Saturday,Breakfast,Upma,451,3684,0,0,2477
2022-01-22,Saturday,Breakfast,Cheera Doi,1388,3684,0,0,2477
2022-01-22,Saturday,Breakfast,Hurum,1060,3684,0,0,2477
2022-01-22,Saturday,Breakfast,Medu Vada,798,3684,0,0,2477
2022-01-22,Saturday,Breakfast,Ragi Dosa,528,3684,0,0,2477
2022-01-22,Saturday,Breakfast,Rava Dosa,522,3684,0,0,2477
2022-01-22,Saturday,Breakfast,Pongal,527,3684,0,0,2477
2022-01-22,Saturday,Lunch,Dalithoy,398,3684,0,0,3480
2022-01-22,Saturday,Lunch,Veg Biryani,4086,3684,0,0,3480
2022-01-22,Saturday,Lunch,Batata Saung,516,3684,0,0,3480
2022-01-22,Saturday,Lunch,Jeera Aloo,391,3684,0,0,3480
2022-01-22,Saturday,Lunch,Aloo Phalliyaan,1097,3684,0,0,3480
2022-01-22,Saturday,Lunch,Palak Paneer,3847,3684,0,0,3480
2022-01-22,Saturday,Snacks,Samosa,4410,3684,0,0,2572
2022-01-22,Saturday,Dinner,Aloo Tuk,1068,3684,0,0,2948
2022-01-22,Saturday,Dinner,Mag Dhokli,339,3684,0,0,2948
2022-01-22,Saturday,Dinner,Matar Paneer,336,3684,0,0,2948
2022-01-22,Saturday,Dinner,Navrattan Korma,327,3684,0,0,2948
2022-01-22,Saturday,Dinner,Palak Paneer,4909,3684,0,0,2948
2022-01-22,Saturday,Dinner,Methi Saag,322,3684,0,0,2948
2022-01-23,Sunday,Breakfast,Rava Idli,234,3627,0,0,1780
2022-01-23,Sunday,Breakfast,Paratha,243,3627,0,0,1780
2022-01-23,Sunday,Breakfast,Rava Dosa,250,3627,0,0,1780
2022-01-23,Sunday,Breakfast,Dosa,2477,3627,0,0,1780
2022-01-23,Sunday,Breakfast,Chole Bhature,332,3627,0,0,1780
2022-01-23,Sunday,Lunch,Baingan Bharta,976,3627,0,0,3017
2022-01-23,Sunday,Lunch,Dal Makhani,339,3627,0,0,3017
2022-01-23,Sunday,Lunch,Dal Tadka,5540,3627,0,0,3017
2022-01-23,Sunday,Lunch,Batata Saung,982,3627,0,0,3017
2022-01-23,Sunday,Lunch,Mushroom Do Pyaza,235,3627,0,0,3017
2022-01-23,Sunday,Lunch,Pav Bhaji,218,3627,0,0,3017
2022-01-23,Sunday,Lunch,Masoor Dal,227,3627,0,0,3017
2022-01-23,Sunday,Lunch,Koottu,230,3627,0,0,3017
2022-01-23,Sunday,Lunch,Poriyal,221,3627,0,0,3017
2022-01-23,Sunday,Lunch,Methi Saag,236,3627,0,0,3017
2022-01-23,Sunday,Snacks,Spring Rolls,857,3627,0,0,2408
2022-01-23,Sunday,Snacks,Chorafali,3400,3627,0,0,2408
2022-01-23,Sunday,Dinner,Jalfrezi,782,3627,0,0,2393
2022-01-23,Sunday,Dinner,Kofta,559,3627,0,0,2393
2022-01-23,Sunday,Dinner,Jeera Aloo,738,3627,0,0,2393
2022-01-23,Sunday,Dinner,Baingan Bharta,1512,3627,0,0,2393
2022-01-23,Sunday,Dinner,Kadai Paneer,674,3627,0,0,2393
2022-01-23,Sunday,Dinner,Green Salad,834,3627,0,0,2393
2022-01-23,Sunday,Dinner,Dal Makhani,948,3627,0,0,2393
2022-01-23,Sunday,Dinner,Navrattan Korma,380,3627,0,0,2393
2022-01-24,Monday,Breakfast,Cheera Doi,1621,4027,0,0,2567
2022-01-24,Monday,Breakfast,Poha,386,4027,0,0,2567
2022-01-24,Monday,Breakfast,Wheat Upma,331,4027,0,0,2567
2022-01-24,Monday,Breakfast,Rava Idli,362,4027,0,0,2567
2022-01-24,Monday,Breakfast,Poori,391,4027,0,0,2567
2022-01-24,Monday,Breakfast,Appam,2584,4027,0,0,2567
2022-01-24,Monday,Lunch,Aloo Shimla Mirch,4135,4027,0,0,3495
2022-01-24,Monday,Lunch,Jeera Rice,870,4027,0,0,3495
2022-01-24,Monday,Lunch,Green Salad,1000,4027,0,0,3495
2022-01-24,Monday,Lunch,Mixed Veg Curry,523,4027,0,0,3495
2022-01-24,Monday,Lunch,Chaulai Saag,1892,4027,0,0,3495
2022-01-24,Monday,Lunch,Lauki ke Kofte,2983,4027,0,0,3495
2022-01-24,Monday,Snacks,Kachori,2422,4027,0,0,3181
2022-01-24,Monday,Snacks,Lilva Kachori,1850,4027,0,0,3181
2022-01-24,Monday,Dinner,Pav Bhaji,282,4027,0,0,3393
2022-01-24,Monday,Dinner,Palak Paneer,6424,4027,0,0,3393
2022-01-24,Monday,Dinner,Mushroom Matar,289,4027,0,0,3393
2022-01-24,Monday,Dinner,Kuzhambu,310,4027,0,0,3393
2022-01-24,Monday,Dinner,Kadai Paneer,325,4027,0,0,3393
2022-01-24,Monday,Dinner,Kos Kootu,331,4027,0,0,3393
2022-01-24,Monday,Dinner,Curd Rice,435,4027,0,0,3393
2022-01-24,Monday,Dinner,Mag Dhokli,313,4027,0,0,3393
2022-01-25,Tuesday,Breakfast,Hando Guri,233,4135,0,0,2783
2022-01-25,Tuesday,Breakfast,Uttapam,216,4135,0,0,2783
2022-01-25,Tuesday,Breakfast,Akki Rotti,2158,4135,0,0,2783
2022-01-25,Tuesday,Breakfast,Poori,224,4135,0,0,2783
2022-01-25,Tuesday,Breakfast,Vegetable Sandwich,217,4135,0,0,2783
2022-01-25,Tuesday,Breakfast,Dosa,1553,4135,0,0,2783
2022-01-25,Tuesday,Breakfast,Oondees,218,4135,0,0,2783
2022-01-25,Tuesday,Breakfast,Rava Dosa,220,4135,0,0,2783
2022-01-25,Tuesday,Lunch,Aloo Shimla Mirch,2626,4135,0,0,3873
2022-01-25,Tuesday,Lunch,Avial,2137,4135,0,0,3873
2022-01-25,Tuesday,Lunch,Fruit Custard,566,4135,0,0,3873
2022-01-25,Tuesday,Lunch,Turiya Patra Vatana Sabji,441,4135,0,0,3873
2022-01-25,Tuesday,Lunch,Aloo Gobi,5345,4135,0,0,3873
2022-01-25,Tuesday,Lunch,Chaulai Saag,981,4135,0,0,3873
2022-01-25,Tuesday,Snacks,Kuzhakkattai,4684,4135,0,0,2737
2022-01-25,Tuesday,Dinner,Mushroom Matar,515,4135,0,0,2972
2022-01-25,Tuesday,Dinner,Chapati,1408,4135,0,0,2972
2022-01-25,Tuesday,Dinner,Matar Paneer,627,4135,0,0,2972
2022-01-25,Tuesday,Dinner,Mushroom Do Pyaza,554,4135,0,0,2972
2022-01-25,Tuesday,Dinner,Baingan Bharta,2008,4135,0,0,2972
2022-01-25,Tuesday,Dinner,Dal Makhani,1224,4135,0,0,2972
2022-01-25,Tuesday,Dinner,Mix Veg Curry,593,4135,0,0,2972
2022-01-25,Tuesday,Dinner,Kaara Kozhambu,911,4135,0,0,2972
2022-01-25,Tuesday,Dinner,Gobhi Matar,1070,4135,0,0,2972
2022-01-26,Wednesday,Breakfast,Idli,974,2188,0,1,1141
2022-01-26,Wednesday,Breakfast,Bora Sawul,187,2188,0,1,1141
2022-01-26,Wednesday,Breakfast,Dosa,894,2188,0,1,1141
2022-01-26,Wednesday,Breakfast,Hurum,155,2188,0,1,1141
2022-01-26,Wednesday,Breakfast,Sabudana Khichadi,143,2188,0,1,1141
2022-01-26,Wednesday,Lunch,Lobiya,117,2188,0,1,1412
2022-01-26,Wednesday,Lunch,Chaulai Saag,217,2188,0,1,1412
2022-01-26,Wednesday,Lunch,Mixed Veg Curry,112,2188,0,1,1412
2022-01-26,Wednesday,Lunch,Palak Paneer,2762,2188,0,1,1412
2022-01-26,Wednesday,Lunch,Mushroom Do Pyaza,122,2188,0,1,1412
2022-01-26,Wednesday,Lunch,Mishti Chholar Dal,114,2188,0,1,1412
2022-01-26,Wednesday,Lunch,Dalithoy,145,2188,0,1,1412
2022-01-26,Wednesday,Lunch,Green Salad,140,2188,0,1,1412
2022-01-26,Wednesday,Lunch,Kaara Kozhambu,141,2188,0,1,1412
2022-01-26,Wednesday,Snacks,Chorafali,1570,2188,0,1,992
2022-01-26,Wednesday,Dinner,Kheer,404,2188,0,1,1320
2022-01-26,Wednesday,Dinner,Aloo Tuk,1555,2188,0,1,1320
2022-01-26,Wednesday,Dinner,Methi Saag,370,2188,0,1,1320
2022-01-26,Wednesday,Dinner,Matar Paneer,329,2188,0,1,1320
2022-01-26,Wednesday,Dinner,Khoya Paneer,421,2188,0,1,1320
2022-01-26,Wednesday,Dinner,Fruit Custard,564,2188,0,1,1320
2022-01-26,Wednesday,Dinner,Mixed Veg Curry,305,2188,0,1,1320
2022-01-27,Thursday,Breakfast,Dibba Rotti,974,3668,0,0,2386
2022-01-27,Thursday,Breakfast,Paniyaram,414,3668,0,0,2386
2022-01-27,Thursday,Breakfast,Chole Bhature,1098,3668,0,0,2386
2022-01-27,Thursday,Breakfast,Kumol Sawul,731,3668,0,0,2386
2022-01-27,Thursday,Breakfast,Puri Bhaji,448,3668,0,0,2386
2022-01-27,Thursday,Breakfast,Set Dosa,395,3668,0,0,2386
2022-01-27,Thursday,Breakfast,Sevai,345,3668,0,0,2386
2022-01-27,Thursday,Breakfast,Rava Idli,382,3668,0,0,2386
2022-01-27,Thursday,Lunch,Aloo Tuk,734,3668,0,0,3295
2022-01-27,Thursday,Lunch,Dal Tadka,3542,3668,0,0,3295
2022-01-27,Thursday,Lunch,Jalfrezi,294,3668,0,0,3295
2022-01-27,Thursday,Lunch,Veg Biryani,4146,3668,0,0,3295
2022-01-27,Thursday,Lunch,Keerai Koottu,282,3668,0,0,3295
2022-01-27,Thursday,Lunch,Turiya Patra Vatana Sabji,261,3668,0,0,3295
2022-01-27,Thursday,Lunch,Veg Kolhapuri,263,3668,0,0,3295
2022-01-27,Thursday,Lunch,Aloo Matar,1715,3668,0,0,3295
2022-01-27,Thursday,Snacks,Bonda,4733,3668,0,0,2842
2022-01-27,Thursday,Dinner,Khoya Paneer,618,3668,0,0,3038
2022-01-27,Thursday,Dinner,Dalithoy,1117,3668,0,0,3038
2022-01-27,Thursday,Dinner,Aloo Phalliyaan,3647,3668,0,0,3038
2022-01-27,Thursday,Dinner,Kaara Kozhambu,728,3668,0,0,3038
2022-01-27,Thursday,Dinner,Veg Kolhapuri,344,3668,0,0,3038
2022-01-27,Thursday,Dinner,Koottu,632,3668,0,0,3038
2022-01-27,Thursday,Dinner,Undhiyu,329,3668,0,0,3038
2022-01-27,Thursday,Dinner,Ennai Kathirikkai,1020,3668,0,0,3038
2022-01-28,Friday,Breakfast,Pongal,250,2998,0,0,1972
2022-01-28,Friday,Breakfast,Hurum,270,2998,0,0,1972
2022-01-28,Friday,Breakfast,Bora Sawul,324,2998,0,0,1972
2022-01-28,Friday,Breakfast,Appam,424,2998,0,0,1972
2022-01-28,Friday,Breakfast,Aloo Paratha,2558,2998,0,0,1972
2022-01-28,Friday,Lunch,Koottu,395,2998,0,0,2951
2022-01-28,Friday,Lunch,Masoor Dal,342,2998,0,0,2951
2022-01-28,Friday,Lunch,Kofta,387,2998,0,0,2951
2022-01-28,Friday,Lunch,Jeera Aloo,576,2998,0,0,2951
2022-01-28,Friday,Lunch,Poriyal,343,2998,0,0,2951
2022-01-28,Friday,Lunch,Aloo Gobi,6866,2998,0,0,2951
2022-01-28,Friday,Lunch,Curd Rice,929,2998,0,0,2951
2022-01-28,Friday,Lunch,Pav Bhaji,325,2998,0,0,2951
2022-01-28,Friday,Snacks,Kuzhakkattai,2086,2998,0,0,2185
2022-01-28,Friday,Snacks,Spring Rolls,1149,2998,0,0,2185
2022-01-28,Friday,Dinner,Khoya Paneer,378,2998,0,0,2568
2022-01-28,Friday,Dinner,Turiya Patra Vatana Sabji,331,2998,0,0,2568
2022-01-28,Friday,Dinner,Koottu,360,2998,0,0,2568
2022-01-28,Friday,Dinner,Pachadi,344,2998,0,0,2568
2022-01-28,Friday,Dinner,Dal Tadka,4968,2998,0,0,2568
2022-01-29,Saturday,Breakfast,Vegetable Sandwich,346,3554,0,0,1782
2022-01-29,Saturday,Breakfast,Poori,572,3554,0,0,1782
2022-01-29,Saturday,Breakfast,Poha,550,3554,0,0,1782
2022-01-29,Saturday,Breakfast,Kumol Sawul,732,3554,0,0,1782
2022-01-29,Saturday,Breakfast,Rava Dosa,488,3554,0,0,1782
2022-01-29,Saturday,Breakfast,Cheera Doi,1196,3554,0,0,1782
2022-01-29,Saturday,Breakfast,Sevai,465,3554,0,0,1782
2022-01-29,Saturday,Lunch,Kheer,192,3554,0,0,2812
2022-01-29,Saturday,Lunch,Karela Bharta,786,3554,0,0,2812
2022-01-29,Saturday,Lunch,Pav Bhaji,184,3554,0,0,2812
2022-01-29,Saturday,Lunch,Sambar,2065,3554,0,0,2812
2022-01-29,Saturday,Lunch,Rasam,185,3554,0,0,2812
2022-01-29,Saturday,Lunch,Chana Masala,2399,3554,0,0,2812
2022-01-29,Saturday,Lunch,Fruit Custard,213,3554,0,0,2812
2022-01-29,Saturday,Lunch,Aloo Shimla Mirch,824,3554,0,0,2812
2022-01-29,Saturday,Lunch,Dum Aloo,207,3554,0,0,2812
2022-01-29,Saturday,Lunch,Chapati,248,3554,0,0,2812
2022-01-29,Saturday,Snacks,Chorafali,3047,3554,0,0,2382
2022-01-29,Saturday,Snacks,Sandige,769,3554,0,0,2382
2022-01-29,Saturday,Dinner,Shukto,276,3554,0,0,3077
2022-01-29,Saturday,Dinner,Aloo Shimla Mirch,809,3554,0,0,3077
2022-01-29,Saturday,Dinner,Jeera Rice,304,3554,0,0,3077
2022-01-29,Saturday,Dinner,Paneer Butter Masala,3626,3554,0,0,3077
2022-01-29,Saturday,Dinner,Ennai Kathirikkai,302,3554,0,0,3077
2022-01-29,Saturday,Dinner,Rajma,2536,3554,0,0,3077
2022-01-29,Saturday,Dinner,Mix Veg Curry,278,3554,0,0,3077
2022-01-30,Sunday,Breakfast,Rava Idli,202,3896,1,0,2181
2022-01-30,Sunday,Breakfast,Sabudana Khichadi,188,3896,1,0,2181
2022-01-30,Sunday,Breakfast,Upma,182,3896,1,0,2181
2022-01-30,Sunday,Breakfast,Puri Bhaji,190,3896,1,0,2181
2022-01-30,Sunday,Breakfast,Paniyaram,192,3896,1,0,2181
2022-01-30,Sunday,Breakfast,Uttapam,190,3896,1,0,2181
2022-01-30,Sunday,Breakfast,Dosa,2729,3896,1,0,2181
2022-01-30,Sunday,Breakfast,Vegetable Sandwich,192,3896,1,0,2181
2022-01-30,Sunday,Lunch,Chana Masala,5471,3896,1,0,4194
2022-01-30,Sunday,Lunch,Rajma,5048,3896,1,0,4194
2022-01-30,Sunday,Lunch,Ennai Kathirikkai,395,3896,1,0,4194
2022-01-30,Sunday,Lunch,Dal Makhani,397,3896,1,0,4194
2022-01-30,Sunday,Lunch,Rasam,311,3896,1,0,4194
2022-01-30,Sunday,Lunch,Turiya Patra Vatana Sabji,307,3896,1,0,4194
2022-01-30,Sunday,Lunch,Aloo Tuk,1389,3896,1,0,4194
2022-01-30,Sunday,Lunch,Olan,315,3896,1,0,4194
2022-01-30,Sunday,Lunch,Matar Paneer,332,3896,1,0,4194
2022-01-30,Sunday,Snacks,Pani Puri,4800,3896,1,0,3436
2022-01-30,Sunday,Dinner,Khichdi,1680,3896,1,0,4123
2022-01-30,Sunday,Dinner,Lauki ke Kofte,1899,3896,1,0,4123
2022-01-30,Sunday,Dinner,Gobhi Matar,470,3896,1,0,4123
2022-01-30,Sunday,Dinner,Rasam,396,3896,1,0,4123
2022-01-30,Sunday,Dinner,Kofta,436,3896,1,0,4123
2022-01-30,Sunday,Dinner,Aloo Gobi,4671,3896,1,0,4123
2022-01-30,Sunday,Dinner,Mag Dhokli,434,3896,1,0,4123
2022-01-31,Monday,Breakfast,Appam,566,2852,0,0,1398
2022-01-31,Monday,Breakfast,Dibba Rotti,159,2852,0,0,1398
2022-01-31,Monday,Breakfast,Rava Idli,130,2852,0,0,1398
2022-01-31,Monday,Breakfast,Idli,1627,2852,0,0,1398
2022-01-31,Monday,Breakfast,Thepla,126,2852,0,0,1398
2022-01-31,Monday,Breakfast,Vegetable Sandwich,130,2852,0,0,1398
2022-01-31,Monday,Breakfast,Ragi Dosa,132,2852,0,0,1398
2022-01-31,Monday,Lunch,Khoya Paneer,232,2852,0,0,2456
2022-01-31,Monday,Lunch,Palak Paneer,2826,2852,0,0,2456
2022-01-31,Monday,Lunch,Karela Bharta,727,2852,0,0,2456
2022-01-31,Monday,Lunch,Navrattan Korma,225,2852,0,0,2456
2022-01-31,Monday,Lunch,Batata Saung,386,2852,0,0,2456
2022-01-31,Monday,Lunch,Dal Tadka,2784,2852,0,0,2456
2022-01-31,Monday,Lunch,Aloo Matar,1412,2852,0,0,2456
2022-01-31,Monday,Snacks,Samosa,1102,2852,0,0,2036
2022-01-31,Monday,Snacks,Khakhra,2211,2852,0,0,2036
2022-01-31,Monday,Dinner,Batata Saung,1184,2852,0,0,2435
2022-01-31,Monday,Dinner,Gobhi Matar,383,2852,0,0,2435
2022-01-31,Monday,Dinner,Rasam,331,2852,0,0,2435
2022-01-31,Monday,Dinner,Aloo Gobi,3417,2852,0,0,2435
2022-01-31,Monday,Dinner,Lauki ke Kofte,1349,2852,0,0,2435
2022-02-01,Tuesday,Breakfast,Dibba Rotti,1027,3465,0,0,2212
2022-02-01,Tuesday,Breakfast,Chole Bhature,1160,3465,0,0,2212
2022-02-01,Tuesday,Breakfast,Paratha,486,3465,0,0,2212
2022-02-01,Tuesday,Breakfast,Vegetable Sandwich,294,3465,0,0,2212
2022-02-01,Tuesday,Breakfast,Rava Dosa,419,3465,0,0,2212
2022-02-01,Tuesday,Breakfast,Medu Vada,640,3465,0,0,2212
2022-02-01,Tuesday,Breakfast,Poori,480,3465,0,0,2212
2022-02-01,Tuesday,Lunch,Theeyal,263,3465,0,0,2962
2022-02-01,Tuesday,Lunch,Mushroom Matar,300,3465,0,0,2962
2022-02-01,Tuesday,Lunch,Shukto,268,3465,0,0,2962
2022-02-01,Tuesday,Lunch,Methi Saag,328,3465,0,0,2962
2022-02-01,Tuesday,Lunch,Ennai Kathirikkai,686,3465,0,0,2962
2022-02-01,Tuesday,Lunch,Aloo Gobi,5902,3465,0,0,2962
2022-02-01,Tuesday,Lunch,Lobiya,336,3465,0,0,2962
2022-02-01,Tuesday,Lunch,Avial,1601,3465,0,0,2962
2022-02-01,Tuesday,Lunch,Kaara Kozhambu,454,3465,0,0,2962
2022-02-01,Tuesday,Snacks,Milk,844,3465,0,0,2684
2022-02-01,Tuesday,Snacks,Dabeli,2532,3465,0,0,2684
2022-02-01,Tuesday,Dinner,Sambar,6543,3465,0,0,2879
2022-02-01,Tuesday,Dinner,Ennai Kathirikkai,499,3465,0,0,2879
2022-02-01,Tuesday,Dinner,Dal Makhani,511,3465,0,0,2879
2022-02-01,Tuesday,Dinner,Pav Bhaji,401,3465,0,0,2879
2022-02-01,Tuesday,Dinner,Kos Kootu,428,3465,0,0,2879
2022-02-02,Wednesday,Breakfast,Chole Bhature,1568,3666,0,0,1835
2022-02-02,Wednesday,Breakfast,Wheat Upma,475,3666,0,0,1835
