Date,Student_Count,Event_Flag,Vacation_Flag,Breakfast,Dinner,Lunch,Snacks,Total_Daily_Servings,Cluster,PCA1,PCA2
2025-01-27,3583,0,0,4446,7171,10804,4153,26574,3,0.7424815775280917,-0.07927473084837307
2025-01-28,4802,1,0,8352,11156,13282,6257,39047,1,4.521814265138144,0.6762812578645607
2025-01-29,4397,0,0,5221,7589,14048,5335,32193,3,2.439174609678713,0.1069581681822539
2025-01-30,3078,0,0,3949,5596,8128,3454,21127,0,-0.7021723180655126,0.1872902137561939
2025-01-31,3608,0,0,4178,5995,9101,3933,23207,0,0.039006827675404976,0.18115131278812072
2025-02-01,3632,0,0,4838,8581,7538,3701,24658,0,0.4384091996284269,-0.16115928719839964
2025-02-02,4419,0,0,5271,7099,12661,4353,29384,3,1.7677422686565296,0.2586907045619764
2025-02-03,3217,0,0,4156,7319,7720,2798,21993,0,-0.5113968190178756,-0.20928744675561092
2025-02-04,4071,0,0,4149,7677,9940,5090,26856,3,1.1561272338887425,-0.23762550531997106
2025-02-05,3814,0,0,5029,7131,10471,4677,27308,3,1.141056562904651,0.25358203175918637
2025-02-06,4107,0,0,5739,6710,11276,4365,28090,3,1.4387557820132335,0.6372855107859339
2025-02-07,3230,0,0,5089,6382,8973,2712,23156,0,-0.2248734525999219,0.40594299254508104
2025-02-08,4271,0,0,7064,8535,12579,4665,32843,1,2.645159980803608,0.7107120366521315
2025-02-09,4148,0,0,5293,9858,9738,3961,28850,3,1.572985485735628,-0.3745448905971524
2025-02-10,4168,0,0,4261,10949,11430,5298,31938,3,2.2712861462547176,-1.1255582355772393
2025-02-11,3163,0,0,3341,7077,7197,4061,21676,0,-0.48899009714273656,-0.4038651007641983
2025-02-12,4360,0,0,4437,8732,9197,6005,28371,3,1.7870794373784213,-0.2884268237007999
2025-02-13,4145,1,0,6355,8130,10541,4307,29333,3,1.7931744734060213,0.5645333691114457
2025-02-14,3651,0,0,4130,7843,10303,4142,26418,3,0.7263715902120285,-0.3816596093364866
2025-02-15,3864,1,0,5715,7845,13552,4217,31329,3,1.918752854723071,0.19863271699747093
2025-02-16,4171,0,0,4484,7785,9019,3783,25071,3,0.7049252300003148,-0.16084036029706053
2025-02-17,4177,0,0,5603,8298,12139,5103,31143,3,2.1802266036456666,0.15793091889936514
2025-02-18,4551,1,0,5745,8584,17112,4958,36399,1,3.301096555786996,-0.08957021081018067
2025-02-19,4753,1,0,8278,11843,13366,4689,38176,1,4.090205756966257,0.3421879520169562
2025-02-20,5222,1,0,7312,13781,14868,7296,43257,1,5.604866985002022,-0.5026852374793166
2025-02-21,4523,1,0,7374,10237,12814,4981,35406,1,3.3701314218350227,0.40678936356922607
2025-02-22,4860,1,0,7665,14994,11536,4977,39172,1,4.393738914190899,-0.6835495249862273
2025-02-23,4959,1,0,7554,9991,14207,5324,37076,1,3.944079333225486,0.5222854652233018
2025-02-24,3580,1,0,4949,7227,10649,5329,28154,3,1.2890503573055005,0.2243131835542332
2025-02-25,4211,1,0,8294,9644,13876,4609,36423,1,3.441818357301343,0.9061896138690609
2025-02-26,5164,1,0,6896,12212,20330,5637,45075,1,5.521682894226238,-0.6384503158580226
2025-02-27,4338,1,0,8130,9753,11682,5000,34565,1,3.215172384970649,0.933403070378659
2025-02-28,3664,0,0,4297,5648,10509,3956,24410,0,0.2887750301162145,0.26650826407021455
2025-03-01,4302,1,0,5542,7778,12331,5352,31003,3,2.2302287275175914,0.2815554202666445
2025-03-02,4364,0,0,6633,7204,11304,4810,29951,3,2.0949384895270953,0.9455497975856422
2025-03-03,5147,1,0,8079,14390,18884,4951,46304,1,5.837274264581599,-0.6696142512179408
2025-03-04,4171,0,0,5130,6960,11081,4447,27618,3,1.3294162302401917,0.3077279909082117
2025-03-05,3725,0,0,5590,5704,9123,4024,24441,3,0.4968960995858013,0.9113473204941714
2025-03-06,3969,0,0,4758,7965,9945,5219,27887,3,1.4018117316087457,-0.030827284860657674
2025-03-07,3179,0,0,3977,5903,7799,3833,21512,0,-0.5087073858066189,0.16046837512690976
2025-03-08,4398,0,0,5387,9655,13830,4635,33507,1,2.6456266888120834,-0.4155020992242706
2025-03-09,3827,0,0,4744,8151,11194,3231,27320,3,0.902156429335899,-0.2870231844880365
2025-03-10,4738,1,0,9086,11851,14924,6469,42330,1,5.233250269358174,0.7602440236397966
2025-03-11,3861,0,0,5894,9483,10850,4309,30536,3,1.8658292485942916,-0.03125312779954871
2025-03-12,3660,0,0,4721,7995,8613,3429,24758,0,0.38961510389501575,-0.1243487820463562
2025-03-13,3684,0,0,3897,9215,9088,3445,25645,0,0.5000945378254665,-0.8510756049193074
2025-03-14,1448,0,1,1535,1749,3064,978,7326,2,-4.782470066942357,0.1619740518051369
2025-03-15,3370,0,0,5032,7312,7724,4575,24643,0,0.445794479112864,0.31880410486779687
2025-03-16,4408,0,0,4411,10280,10048,5816,30555,3,2.217492255205407,-0.7713764676102006
2025-03-17,4006,0,0,4976,7655,11988,3538,28157,3,1.200006822911911,-0.05925206496335632
2025-03-18,4167,0,0,5110,8487,9530,4049,27176,3,1.2278686144465198,-0.07063553819599196
2025-03-19,3336,0,0,4609,7493,8670,3891,24663,0,0.27114624285192007,-0.015507104868689222
2025-03-20,3858,0,0,4953,6961,10630,5019,27563,3,1.250110682785736,0.2822187933869034
2025-03-21,4630,1,0,7345,10518,18303,4449,40615,1,4.2725622936777565,0.026973740733415522
2025-03-22,3209,0,0,3946,7633,6583,3845,22007,0,-0.35129249471188706,-0.2642138570004339
2025-03-23,4071,0,0,4992,7865,10425,3699,26981,3,1.0543474429180284,-0.023771182778568618
2025-03-24,3850,0,0,4578,7715,8102,3889,24284,0,0.4427509881502822,-0.05455405654320511
2025-03-25,4219,0,0,4134,8306,10722,4723,27885,3,1.366027610792172,-0.47420944064954723
2025-03-26,3542,0,0,5336,7976,10757,3085,27154,3,0.7843290510923668,0.035540272665104414
2025-03-27,3751,0,0,5149,6892,8862,3592,24495,0,0.4292046864272127,0.370924672044558
2025-03-28,3098,0,0,4011,7121,8119,3561,22812,0,-0.3141655044183316,-0.18911553879295304
2025-03-29,4848,1,0,6360,12070,17143,6050,41623,1,4.753220041734593,-0.6729467241159709
2025-03-30,4362,0,0,6734,8176,11681,5355,31946,1,2.5896018138681387,0.7489464881306491
2025-03-31,3090,0,0,4599,5569,6764,3637,20569,0,-0.6860027304491454,0.5674836455377196
2025-04-01,3664,0,0,3641,5633,9051,4348,22673,0,-0.039769400435517646,0.06653440614055263
2025-04-02,4310,0,0,5710,6977,10943,4462,28092,3,1.554135267171536,0.5775509293595126
2025-04-03,4247,0,0,4040,10303,12068,5454,31865,3,2.2723775737022427,-1.0688275660869324
2025-04-04,3089,0,0,3566,6661,9453,3616,23296,0,-0.2923024608578437,-0.3258627916843072
2025-04-05,3947,0,0,6056,8818,9277,3548,27699,3,1.2645051429033762,0.24415151053390552
2025-04-06,3602,0,0,5006,7847,8236,3183,24272,0,0.2644667950550189,0.04504712045181847
2025-04-07,3213,0,0,3978,6558,7563,3257,21356,0,-0.5971675751295776,-0.045115993469509535
2025-04-08,3870,0,0,4697,6112,11094,3294,25197,0,0.47824026958695026,0.2534426885109065
2025-04-09,3437,0,0,3494,6769,10904,3836,25003,0,0.20707156648584854,-0.43398153658634936
2025-04-10,1632,0,1,1129,2340,3734,1266,8469,2,-4.474555213554921,-0.1910598957086508
2025-04-11,3559,0,0,5051,6710,9288,3807,24856,0,0.42398642455134034,0.3673857660406232
2025-04-12,4117,0,0,4735,7838,11669,5308,29550,3,1.7774071824213296,-0.0782880210792505
2025-04-13,3367,0,0,3371,7843,8575,3918,23707,0,-0.024944625697893002,-0.6681027432089155
2025-04-14,3795,0,0,5174,6711,10060,4437,26382,3,0.9293898001672676,0.43545018692856835
2025-04-15,4167,0,0,5325,8346,10566,5057,29294,3,1.8019289630977935,0.08787657754462468
2025-04-16,4099,0,0,4402,7776,10347,4898,27423,3,1.2733386582133697,-0.18088628488066508
2025-04-17,3194,0,0,3266,5918,10514,3255,22953,0,-0.4283415920734531,-0.33423887637203115
2025-04-18,3195,0,0,4545,5913,8639,3675,22772,0,-0.23017526108404807,0.3670183794417723
2025-04-19,3541,0,0,4287,6930,8334,4143,23694,0,0.1753680021138793,0.026862927572751584
2025-04-20,3655,0,0,4169,7690,10684,4174,26717,3,0.7873302988661224,-0.33785057307839333
2025-04-21,3836,0,0,4345,9153,11872,4093,29463,3,1.4208604507992801,-0.7114583203382733
2025-04-22,3854,0,0,4542,6320,10277,3946,25085,3,0.5485235099133863,0.20968769149934388
2025-04-23,3743,0,0,5509,7524,9254,4835,27122,3,1.174210469012623,0.43248785879428425
2025-04-24,4238,0,0,5539,6651,11401,4688,28279,3,1.5609582357394356,0.5810743163689337
2025-04-25,3898,0,0,4377,8929,10377,4868,28551,3,1.4131284778410231,-0.5114750920347726
2025-04-26,3786,0,0,5098,7872,10561,3598,27129,3,0.9460287825275354,0.004346003825238796
2025-04-27,3463,0,0,4576,6441,10147,3309,24473,0,0.15858509742945817,0.14716753240074104
2025-04-28,4366,0,0,6821,10696,10028,4444,31989,1,2.5378737403196756,0.11954582851516345
2025-04-29,3427,0,0,4204,5635,8162,3871,21872,0,-0.3036614117266398,0.326663902196261
2025-04-30,3106,0,0,4219,5756,7900,3719,21594,0,-0.5215065409965822,0.2967206468793226
2025-05-01,3156,0,0,4364,5752,8263,4035,22414,0,-0.27944550971457244,0.37001360480956463
2025-05-02,3528,0,0,4788,8024,9485,4311,26608,3,0.820389256033572,-0.0828473820794709
2025-05-03,3918,0,0,5455,5961,9255,5494,26165,3,1.1364948706039395,0.8801181481723046
2025-05-04,3364,0,0,4120,6510,9245,3223,23098,0,-0.2036576419010981,-0.04529890926956124
2025-05-05,3768,0,0,4444,7438,12054,3554,27490,3,0.8996538488454205,-0.24923501466411066
2025-05-06,3346,0,0,4072,7938,8596,3242,23848,0,-0.03322056355940336,-0.4226676662248866
2025-05-07,4365,0,0,6170,9262,11399,5138,31969,1,2.5234781685284946,0.19564016336889187
2025-05-08,3600,0,0,5661,6666,10000,3167,25494,3,0.5239658721482595,0.5804201687543818
2025-05-09,3394,0,0,4971,6960,7813,4365,24109,0,0.30612413674426525,0.3678989477708014
2025-05-10,3863,1,0,7973,8125,12829,4210,33137,1,2.5330149482162665,1.1858256212962741
2025-05-11,3968,0,0,5462,8161,11449,5030,30102,3,1.8621705876133845,0.1540588025902609
2025-05-12,4065,0,0,5592,9392,10925,4630,30539,3,1.974092581203356,-0.12186907877269101
2025-05-13,3468,0,0,4385,5291,10598,3480,23754,0,-0.0008302354805245171,0.3625060171333215
2025-05-14,3542,0,0,5038,7942,8382,4225,25587,3,0.6569777472796225,0.0988977906593859
2025-05-15,3575,0,0,4719,7296,9731,4153,25899,3,0.6553774987366194,0.06114318124689394
2025-05-16,4137,0,0,5334,8371,10489,4161,28355,3,1.469363749396537,0.02566286988034202
2025-05-17,3277,0,0,4762,5966,7374,3017,21119,0,-0.5725542288447681,0.46590317758037747
2025-05-18,3068,0,0,3394,5916,9165,3702,22177,0,-0.5345321208890292,-0.1835554991390938
2025-05-19,4304,1,0,7425,10819,15891,7545,41680,1,4.857868138111658,0.3047599137457304
2025-05-20,1294,0,1,914,2021,2607,929,6471,2,-5.084135945810209,-0.1797771105231729
2025-05-21,1909,0,1,1604,3456,4134,1876,11070,2,-3.679983772531952,-0.2477446983734561
2025-05-22,1120,0,1,1271,1265,1920,978,5434,2,-5.322800595757847,0.22009665275105025
2025-05-23,1005,0,1,1140,1409,1576,641,4766,2,-5.564698528409461,0.11180033471316284
2025-05-24,2198,0,1,2355,3083,4181,1495,11114,2,-3.521978559682176,0.17201154853936218
2025-05-25,1045,0,1,956,2081,2391,791,6219,2,-5.260382691579648,-0.18079670016808314
2025-05-26,1448,0,1,1122,1887,2513,1136,6658,2,-4.922936941886079,-0.027110420598895197
2025-05-27,1455,0,1,1188,1508,2550,1499,6745,2,-4.846726547945813,0.1293816695737345
2025-05-28,2034,0,1,1505,3092,3426,1995,10018,2,-3.815805581679328,-0.15093482257230656
2025-05-29,1723,0,1,1814,2732,3791,1449,9786,2,-4.066478810321124,0.026953972307769393
2025-05-30,1160,0,1,817,1879,2429,1154,6279,2,-5.159056883401993,-0.16390310145142006
2025-05-31,1220,0,1,1095,1537,2027,834,5493,2,-5.303557233265355,0.05287301344098451
2025-06-01,1233,0,1,837,1759,2780,904,6280,2,-5.168974958815539,-0.1548058915471871
2025-06-02,1316,0,1,1245,1799,2939,880,6863,2,-4.977717754594283,0.012831316419329417
2025-06-03,1694,0,1,1704,2838,2497,1709,8748,2,-4.232932118893155,0.02590210381477658
2025-06-04,1162,0,1,946,1188,2163,1239,5536,2,-5.283915699211636,0.10037967273934512
2025-06-05,2478,0,1,2636,4038,3626,1967,12267,2,-3.0394434298554525,0.10524344935848329
2025-06-06,1673,0,1,2290,2109,3521,1661,9581,2,-4.051506240226175,0.43925129576994376
2025-06-07,2026,0,1,2053,2239,3368,1537,9197,2,-4.004286189011113,0.30053843121841217
2025-06-08,2055,0,1,1952,3833,3915,1658,11358,2,-3.5421442012612903,-0.1936111939370399
2025-06-09,1545,0,1,1101,1691,3028,1160,6980,2,-4.825222844970545,-0.004196743748877328
2025-06-10,2043,0,1,2164,2689,3746,1624,10223,2,-3.7685629054790635,0.2181206049515165
2025-06-11,1462,0,1,1660,2357,2767,1507,8291,2,-4.477409010373966,0.1053735608550254
2025-06-12,1265,0,1,996,1805,2410,858,6069,2,-5.1786907196705885,-0.08019569247418627
2025-06-13,2516,0,1,2118,3221,5848,2164,13351,2,-2.884608255186995,0.0013210684072195284
2025-06-14,2195,0,1,1341,3239,3847,1847,10274,2,-3.7362499229844133,-0.2926556304611159
2025-06-15,1574,0,1,1690,2171,2558,1062,7481,2,-4.649251780160922,0.14999030871835997
2025-06-16,1285,0,1,1202,1443,1995,943,5583,2,-5.228690472282271,0.13736384765652485
2025-06-17,1933,0,1,1923,2218,3545,1557,9243,2,-4.052347423712974,0.23848160198737536
2025-06-18,1888,0,1,1822,3672,2906,1861,10261,2,-3.803626744397511,-0.15112131261821188
2025-06-19,2267,0,1,1484,3824,3694,1946,10948,2,-3.528136483621906,-0.37055064318237635
2025-06-20,1639,0,1,1820,2793,3060,1278,8951,2,-4.281691329407977,0.03374934142599141
2025-06-21,3482,0,0,3917,6995,9104,4061,24077,0,0.1592642822999472,-0.20205252520631584
2025-06-22,3318,0,0,4121,7297,9715,3770,24903,0,0.218389637818076,-0.24236958471142622
2025-06-23,4426,0,0,5800,8537,10604,5511,30452,3,2.271941602441408,0.2872722913715182
2025-06-24,4070,0,0,4688,8037,10719,4728,28172,3,1.410160623515932,-0.15078705808841897
2025-06-25,3875,0,0,4839,9552,9045,4857,28293,3,1.4320763628933464,-0.4086846592670561
2025-06-26,4262,0,0,5029,7557,12555,4652,29793,3,1.80440046865469,0.04738856166057728
2025-06-27,3965,0,0,5302,7706,11560,3858,28426,3,1.3259812735206586,0.11717642808748613
2025-06-28,4332,0,0,6674,9662,13105,4846,34287,1,2.9519234790386375,0.21692155741293598
2025-06-29,4298,0,0,4842,10659,11972,4289,31762,3,2.1916655793081756,-0.8754739897622783
2025-06-30,3769,0,0,4254,7104,10615,4218,26191,3,0.744127590667136,-0.132144062668656
2025-07-01,3844,0,0,4017,7315,11317,4958,27607,3,1.136157475259388,-0.2770011218635262
2025-07-02,4073,0,0,6223,6893,11580,5630,30326,3,2.105957350079956,0.8821597445131734
2025-07-03,4023,0,0,5443,6346,10735,4057,26581,3,1.0275664156583495,0.6030068809389069
2025-07-04,3670,0,0,3662,8834,10323,3645,26464,3,0.6332356920847717,-0.8987826923493167
2025-07-05,4305,1,0,6284,11557,9998,5059,32898,1,2.7386109191099846,-0.31521455338099724
2025-07-06,3233,0,0,3694,6223,8411,3355,21683,0,-0.5587970327960636,-0.11617219973465612
2025-07-07,4087,0,0,5476,8310,9110,3389,26285,3,0.9587585396685094,0.11624641799911813
2025-07-08,3322,0,0,4045,7005,9308,3262,23620,0,-0.11567279069052978,-0.2144736364106837
2025-07-09,3719,0,0,5668,8615,9442,2966,26691,3,0.8245593607056733,0.06984427380096632
2025-07-10,3502,0,0,5494,6855,8299,3863,24511,0,0.40502090942278934,0.5790831923673067
2025-07-11,3215,0,0,4475,8341,10231,3412,26459,0,0.46852780883383643,-0.4143869959135243
2025-07-12,3811,0,0,4987,7088,8036,4339,24450,3,0.5613781160912652,0.3356040585808792
2025-07-13,4352,0,0,5893,10149,8677,4240,28959,3,1.8180447235589707,-0.10730312630359788
2025-07-14,4414,0,0,4294,8554,10860,4842,28550,3,1.6237189432145636,-0.463093099694341
2025-07-15,3624,0,0,5416,6310,8420,3924,24070,0,0.36470691903635194,0.6918353535120708
2025-07-16,3739,0,0,5261,5864,9111,3375,23611,0,0.2083098276373739,0.6734153864217415
2025-07-17,4187,0,0,5341,8599,10394,5193,29527,3,1.886333553557987,0.04451614940780895
2025-07-18,3568,0,0,4734,9176,7776,4413,26099,3,0.7952358902525516,-0.33213133302704106
2025-07-19,4445,0,0,5302,7753,10304,5245,28604,3,1.8154489385796213,0.26810444581960197
2025-07-20,4801,1,0,7750,9528,12659,6530,36467,1,3.975137844161902,0.8905405612207349
2025-07-21,3231,0,0,4408,5270,8345,3488,21511,0,-0.5102313118081705,0.4798651069574322
2025-07-22,3126,0,0,3060,5622,7591,2857,19130,0,-1.2504967558184565,-0.24114906924315807
2025-07-23,4038,0,0,5188,9611,10217,4118,29134,3,1.5788789877881186,-0.3687674132826542
2025-07-24,3276,0,0,4845,5561,7734,3223,21363,0,-0.49707040585922774,0.611063299331732
2025-07-25,3905,0,0,5235,6725,8472,4727,25159,3,0.8170617799669823,0.5554859828375236
2025-07-26,4383,0,0,5288,9479,9525,5420,29712,3,2.070399353433122,-0.1582673433792744
2025-07-27,3303,0,0,3394,6385,9884,3033,22696,0,-0.4308092014843468,-0.38663473419397804
2025-07-28,3956,0,0,6301,7619,10626,4472,29018,3,1.6539632812002976,0.6825592804198822
2025-07-29,4019,0,0,5211,6614,10214,4071,26110,3,0.9231292519650887,0.44975223692186767
2025-07-30,3958,0,0,5507,6616,11441,4190,27754,3,1.2480425292478836,0.5344302240518403
2025-07-31,3114,0,0,3442,6102,8612,3421,21577,0,-0.656868028872287,-0.20515118936359764
2025-08-01,3503,0,0,4439,6337,9130,4166,24072,0,0.2294290661048524,0.2206995990111164
2025-08-02,3484,0,0,3634,6905,8647,3994,23180,0,-0.05081042327977921,-0.29016343884897494
2025-08-03,4493,1,0,6203,13835,12473,6788,39299,1,4.334152297418434,-0.959961673307629
2025-08-04,3982,0,0,5928,9536,9166,4094,28724,3,1.564976465325696,0.03527523616325208
2025-08-05,4301,0,0,5290,9074,10736,5185,30285,3,2.0830529970889464,-0.12183913293052161
2025-08-06,3432,0,0,3834,8178,8837,3417,24266,0,0.08942105487875716,-0.5936888011334619
2025-08-07,4223,0,0,5918,7433,11066,5643,30060,3,2.108959564722296,0.6242411250087445
2025-08-08,3186,0,0,4437,5868,7045,2751,20101,0,-0.8864305390331763,0.33932884694185017
2025-08-09,3751,0,0,4631,8991,11068,3400,28090,3,1.0476194657983333,-0.5496672614169869
2025-08-10,3877,0,0,5308,7237,10707,4202,27454,3,1.1541779607136151,0.3090687629234622
2025-08-11,3770,0,0,4319,7075,9188,5365,25947,3,0.901960304938464,0.05186168039706942
2025-08-12,3123,0,0,3421,7591,10394,3493,24899,0,0.003301514326342133,-0.6955685648543086
2025-08-13,3491,0,0,4186,8184,8767,4577,25714,3,0.6176423376946724,-0.34942704282363435
2025-08-14,3459,0,0,3704,6659,7982,4296,22641,0,-0.10752186134895418,-0.14004171154785244
2025-08-15,2253,0,1,2951,4710,4873,2142,14676,2,-2.618722560628768,0.01730196318659295
2025-08-16,4303,0,0,4595,9063,11235,5107,30000,3,1.9325170062882195,-0.46447343025720333
2025-08-17,3895,0,0,4451,6393,10752,4962,26558,3,0.9955634903781735,0.1980373105733156
2025-08-18,3611,0,0,5179,6548,9675,3422,24824,0,0.38769292472486805,0.42564372282669144
2025-08-19,3477,0,0,4622,6532,9940,3488,24582,0,0.22364672708547437,0.16588303741931237
2025-08-20,4126,1,0,5407,8403,11495,4020,29325,3,1.625173022587152,-0.006519013303881474
2025-08-21,4257,0,0,4899,7934,10543,5190,28566,3,1.6683675181578494,0.01705807052410419
2025-08-22,4201,0,0,4011,9492,10430,4037,27970,3,1.2802112081584185,-0.8861186227103028
2025-08-23,3537,0,0,5006,6233,9612,4043,24894,0,0.439499593630884,0.47706382649516704
2025-08-24,4431,0,0,6421,8191,13827,5402,33841,1,2.9319437984101415,0.5068359449634969
2025-08-25,3107,0,0,3574,5714,7900,3505,20693,0,-0.8011846745094848,-0.0010354467809963136
2025-08-26,3288,0,0,3569,7808,9439,3432,24248,0,-0.02268552030688092,-0.6438161239555937
2025-08-27,3165,0,0,5350,5093,8264,4112,22819,0,-0.08796529320727461,1.0036699792574169
2025-08-28,4149,0,0,4578,8655,9295,4784,27312,3,1.3076442795693968,-0.296807059217205
2025-08-29,3460,0,0,4101,5861,11272,4585,25819,3,0.5373954444492298,0.12436731334514355
2025-08-30,3064,0,0,4488,4666,8186,3381,20721,0,-0.7571791234773433,0.6769123481943394
2025-08-31,3428,0,0,3414,8124,8078,4059,23675,0,0.035769397055280795,-0.6905579681057823
2025-09-01,4306,0,0,5573,7849,10972,4032,28426,3,1.5509527237828746,0.2474863421562592
2025-09-02,4298,0,0,4336,8015,11756,4358,28465,3,1.4607416948711027,-0.37548220412275074
2025-09-03,3306,0,0,4719,7474,10243,3451,25887,0,0.4162651892210894,-0.06458662026456048
2025-09-04,3328,0,0,3986,8077,7178,3900,23141,0,-0.06359526444223143,-0.3879421033213904
2025-09-05,3469,0,0,3584,6606,11312,3432,24934,0,0.14692068637004269,-0.3954367577890953
2025-09-06,2138,0,1,2165,3540,5013,1889,12607,2,-3.222980982043519,-0.050585800656562485
2025-09-07,3395,0,0,3883,6948,8422,3525,22778,0,-0.21113171353171856,-0.2120927102142277
2025-09-08,4055,0,0,4877,6256,10477,3979,25589,3,0.7770891287486108,0.37631734588617877
2025-09-09,4299,0,0,4256,8130,8845,5925,27156,3,1.484578715434792,-0.19826419676371895
2025-09-10,3639,0,0,4518,5779,8660,4383,23340,0,0.1887263095242038,0.4472014740113875
2025-09-11,3498,0,0,5923,6688,7655,4135,24401,0,0.4774313176551402,0.8688509950719271
2025-09-12,4296,0,0,4730,9506,14002,5206,33444,1,2.5972290523770503,-0.6446946819211784
2025-09-13,3430,0,0,3926,7855,8928,3793,24502,0,0.19556895440357938,-0.4422596381419306
2025-09-14,3124,0,0,4049,6540,8796,3993,23378,0,-0.14136581736990486,-0.015301114625141356
2025-09-15,4408,0,0,5556,6527,12498,5534,30115,3,2.1110395734940144,0.633473124850028
2025-09-16,3317,0,0,3995,5430,9198,3754,22377,0,-0.31595423526587824,0.22859216080991937
2025-09-17,4030,0,0,4605,8772,9678,3530,26585,3,0.9168815089272447,-0.42367011322080783
2025-09-18,4071,0,0,4619,6595,12794,4755,28763,3,1.4660303707468896,0.11362994898176756
2025-09-19,3351,0,0,3438,6865,10072,3501,23876,0,-0.09596766422584264,-0.4717408072297016
2025-09-20,3710,0,0,5060,7407,9252,4278,25997,3,0.8024715450421183,0.21997263214346902
2025-09-21,3390,0,0,4806,6109,6854,3621,21390,0,-0.35934419834280945,0.5155959522580456
2025-09-22,3384,0,0,3453,7587,10110,3067,24217,0,-0.0674658361333152,-0.6919150321826186
2025-09-23,4046,0,0,4362,7391,9583,4689,26025,3,0.944381522511226,-0.07488977893303689
2025-09-24,3538,0,0,3610,8200,7724,4027,23561,0,0.08740520653481865,-0.6056041898653216
2025-09-25,3485,1,0,6468,9632,7830,4976,28906,3,1.588462831415894,0.3706819245960523
2025-09-26,3979,1,0,5966,10910,11735,5172,33783,1,2.7061666887969094,-0.3635958541400028
2025-09-27,3230,0,0,3936,7040,6802,3377,21155,0,-0.5947466091167495,-0.15072479602069627
2025-09-28,3088,0,0,4035,7490,7034,3416,21975,0,-0.47897529681138573,-0.23794680462765272
2025-09-29,3908,0,0,5865,7483,9581,3921,26850,3,1.0895854080200533,0.529766636508854
2025-09-30,3683,0,0,4256,8710,10438,3783,27187,3,0.8627002714516069,-0.5897536824923835
2025-10-01,4131,0,0,4020,9175,12129,3413,28737,3,1.2712101778973472,-0.9199856885903929
2025-10-02,1071,0,1,866,1492,2001,782,5141,2,-5.474362812545338,-0.0444074363293301
2025-10-03,3973,0,0,5176,7980,11349,4054,28559,3,1.3800031573526337,0.009158744441180365
2025-10-04,4283,1,0,7034,11070,13477,6062,37643,1,3.829958102132801,0.06669592106852291
2025-10-05,4845,1,0,5310,12995,16190,6319,40814,1,4.55103091594741,-1.3392794484127148
2025-10-06,4134,1,0,5017,8153,13149,5307,31626,3,2.204152175710841,-0.10353825059655561
2025-10-07,4033,0,0,6311,9226,11525,4696,31758,3,2.2741289508960087,0.2271849956100643
2025-10-08,3876,1,0,6272,7847,9610,4083,27812,3,1.3379895690781844,0.626258555046934
2025-10-09,4973,1,0,6420,10336,16641,5846,39243,1,4.298890035939942,-0.16480372056490777
2025-10-10,3657,0,0,5173,6721,8838,4236,24968,3,0.5774662657395988,0.4726540429133696
2025-10-11,4446,1,0,7104,10514,12903,6657,37178,1,3.912678698321378,0.3202683224308657
2025-10-12,3196,0,0,3911,5754,7334,3067,20066,0,-0.9038884096841364,0.1390999022063931
2025-10-13,3236,0,0,3454,6420,10903,4289,25066,0,0.18613857845688223,-0.3295216804991882
2025-10-14,4808,1,0,5888,12705,11909,7925,38427,1,4.438717212123773,-0.6865195842057972
2025-10-15,4389,1,0,8232,10607,11781,5602,36222,1,3.6793417697187096,0.7870358092567623
2025-10-16,3526,0,0,4782,7387,8701,3912,24782,0,0.40175886198969807,0.09543191599107233
2025-10-17,3127,0,0,3787,6958,9333,3307,23385,0,-0.2738704905289519,-0.3208328139742154
2025-10-18,3605,0,0,4748,6832,8696,4368,24644,0,0.46818976416543817,0.26367142996451304
2025-10-19,3331,0,0,4561,6615,10333,3125,24634,0,0.09940588153803599,0.06941219205454696
2025-10-20,1441,0,1,1290,2371,3196,1509,8366,2,-4.518890382814386,-0.0873489525091421
2025-10-21,3841,1,0,6459,11064,11807,4732,34062,1,2.6847786677900576,-0.2169227009972289
2025-10-22,3661,0,0,4865,6902,9439,4041,25247,3,0.5640417101228725,0.2416645287079514
2025-10-23,4044,0,0,5374,5995,10843,4375,26587,3,1.0721204482141702,0.6841403324575708
2025-10-24,4383,0,0,5434,8887,12299,4433,31053,3,2.1436466080314664,-0.12930971807143649
2025-10-25,4249,0,0,5018,8473,9641,3997,27129,3,1.236465610081199,-0.11617534491718906
2025-10-26,3065,0,0,3027,6990,6325,3883,20225,0,-0.8674100926372991,-0.49712887509702675
2025-10-27,4369,0,0,6394,7736,10857,5084,30071,3,2.1527602971677227,0.7325020679725048
2025-10-28,3331,0,0,4137,8707,9293,3186,25323,0,0.249032720941353,-0.6378220264324405
2025-10-29,4394,0,0,4084,8378,10036,5344,27842,3,1.5401331507062748,-0.4381831031914499
2025-10-30,3805,0,0,5592,9504,9554,4597,29247,3,1.619804822148807,-0.09528299994262902
2025-10-31,3092,0,0,3643,5930,7674,4044,21291,0,-0.5935928604806465,0.019858087769290517
2025-11-01,3722,0,0,5172,6770,8083,4409,24434,3,0.5420413928706425,0.5072491710331299
2025-11-02,3135,0,0,4541,5131,6801,3456,19929,0,-0.8325964858481438,0.6460422432337155
2025-11-03,4188,0,0,5817,7043,12638,4213,29711,3,1.7626934366205638,0.5101620019419078
2025-11-04,4122,0,0,4806,8181,8986,4463,26436,3,1.096165890615291,-0.07300085410183102
